season,week,player_id,player,team,position,opponent,projected_points,source,loaded_at
2025,5,19801,Josh Allen,BUF,QB,NE,22.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18877,Christian McCaffrey,SF,RB,LAR,20.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22492,Justin Fields,NYJ,QB,DAL,19.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21681,Justin Herbert,LAC,QB,WAS,19.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21831,Jalen Hurts,PHI,QB,DEN,19.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18890,Patrick Mahomes,KC,QB,JAX,19.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23235,Jayden Daniels,WAS,QB,LAC,19.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20889,Kyler Murray,ARI,QB,TEN,18.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24179,De'Von Achane,MIA,RB,CAR,18.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20841,Daniel Jones,IND,QB,LV,18.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21682,Jonathan Taylor,IND,RB,LV,17.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23200,Jahmyr Gibbs,DET,RB,CIN,17.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24172,Puka Nacua,LAR,WR,SF,17.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25956,Omarion Hampton,LAC,RB,WAS,17.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,17922,Jared Goff,DET,QB,CIN,17.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24958,Drake Maye,NE,QB,BUF,16.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19790,Baker Mayfield,TB,QB,SEA,16.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26082,Jaxson Dart,NYG,QB,NO,16.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18055,Dak Prescott,DAL,QB,NYJ,16.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23247,James Cook,BUF,RB,NE,16.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,17959,Derrick Henry,BAL,RB,HOU,15.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25069,Bo Nix,DEN,QB,PHI,15.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22587,Amon-Ra St. Brown,DET,WR,CIN,15.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19766,Saquon Barkley,PHI,RB,DEN,15.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25887,Cam Skattebo,NYG,RB,NO,15.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21677,Tua Tagovailoa,MIA,QB,CAR,15.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,9038,Matthew Stafford,LAR,QB,SF,15.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,14895,Geno Smith,LV,QB,IND,14.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23132,Bryce Young,CAR,QB,MIA,14.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19812,Sam Darnold,SEA,QB,TB,14.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22490,Trevor Lawrence,JAX,QB,KC,14.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23239,C.J. Stroud,HOU,QB,BAL,14.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23186,Spencer Rattler,NO,QB,NYG,14.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25868,Ashton Jeanty,LV,RB,IND,14.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22526,Breece Hall,NYJ,RB,DAL,14.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25946,Quinshon Judkins,CLE,RB,MIN,14.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22558,Javonte Williams,DAL,RB,NYJ,14.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21046,Jake Browning,CIN,QB,DET,13.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23153,George Pickens,DAL,WR,NYJ,13.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,17920,Carson Wentz,MIN,QB,CLE,13.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23364,Jordan Mason,MIN,RB,CLE,13.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23157,Jaxon Smith-Njigba,SEA,WR,TB,13.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22496,Mac Jones,SF,QB,LAR,13.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24374,Chase Brown,CIN,RB,DET,13.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18878,Alvin Kamara,NO,RB,NYG,13.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23122,Garrett Wilson,NYJ,WR,DAL,13.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23212,Kyren Williams,LAR,RB,SF,13.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23217,Rachaad White,TB,RB,SEA,13.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22564,Ja'Marr Chase,CIN,WR,DET,13.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21756,Nico Collins,HOU,WR,BAL,13.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23177,Dillon Gabriel,CLE,QB,MIN,12.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21685,Justin Jefferson,MIN,WR,CLE,12.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,16470,Davante Adams,LAR,WR,SF,12.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24226,Quentin Johnston,LAC,WR,WAS,12.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21696,Travis Etienne Jr.,JAX,RB,KC,12.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20876,Jakobi Meyers,LV,WR,IND,12.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21952,Rico Dowdle,CAR,RB,MIA,11.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26092,Emeka Egbuka,TB,WR,SEA,11.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25323,Cam Ward,TEN,QB,ARI,11.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23251,Trey McBride,ARI,TE,TEN,11.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21744,Michael Pittman Jr.,IND,WR,LV,11.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22598,Jaylen Waddle,MIA,WR,CAR,11.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26054,Tetairoa McMillan,CAR,WR,MIA,11.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20932,Deebo Samuel Sr.,WAS,WR,LAC,11.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,15076,Keenan Allen,LAC,WR,WAS,11.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21674,J.K. Dobbins,DEN,RB,PHI,11.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20882,David Montgomery,DET,RB,CIN,11.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19461,Cooper Rush,BAL,QB,HOU,11.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23214,Kenneth Walker III,SEA,RB,TB,11.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25097,Ladd McConkey,LAC,WR,WAS,10.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21042,A.J. Brown,PHI,WR,DEN,10.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24974,Marvin Harrison Jr.,ARI,WR,TEN,10.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24924,Xavier Worthy,KC,WR,JAX,10.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24933,Brian Thomas Jr.,JAX,WR,KC,10.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25942,Woody Marks,HOU,RB,BAL,10.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23234,Jameson Williams,DET,WR,CIN,10.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20912,Tony Pollard,TEN,RB,ARI,10.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19800,Courtland Sutton,DEN,WR,PHI,10.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23120,Zay Flowers,BAL,WR,HOU,10.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25874,Tyler Warren,IND,TE,LV,9.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21687,DeVonta Smith,PHI,WR,DEN,9.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21690,Tee Higgins,CIN,WR,DET,9.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18880,Chris Godwin Jr.,TB,WR,SEA,9.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23138,Jake Ferguson,DAL,TE,NYJ,9.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24609,Emari Demercado,ARI,RB,TEN,9.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22565,Chris Olave,NO,WR,NYG,9.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23141,Sam LaPorta,DET,TE,CIN,9.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23170,Wan'Dale Robinson,NYG,WR,NO,9.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26259,Jacory Croskey-Merritt,WAS,RB,LAC,9.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23227,Khalil Shakir,BUF,WR,NE,8.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,16906,Stefon Diggs,NE,WR,BUF,8.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21692,Jerry Jeudy,CLE,WR,MIN,8.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,17975,Hunter Henry,NE,TE,BUF,8.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23162,Jordan Addison,MIN,WR,CLE,8.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19802,Calvin Ridley,TEN,WR,ARI,8.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24177,Tre Tucker,LV,WR,IND,8.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,15048,Travis Kelce,KC,TE,JAX,8.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22546,Rhamondre Stevenson,NE,RB,BUF,8.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23173,Zach Charbonnet,SEA,RB,TB,8.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24964,Keon Coleman,BUF,WR,NE,8.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23245,TreVeyon Henderson,NE,RB,BUF,8.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18882,Cooper Kupp,SEA,WR,TB,8.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22553,Michael Carter,ARI,RB,TEN,8.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25944,RJ Harvey,DEN,RB,PHI,8.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23729,Rashid Shaheed,NO,WR,NYG,8.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21738,Juwan Johnson,NO,TE,NYG,8.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23371,Isiah Pacheco,KC,RB,JAX,7.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24102,Dalton Kincaid,BUF,TE,NE,7.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19798,Nick Chubb,HOU,RB,BAL,7.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18944,Kareem Hunt,KC,RB,JAX,7.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19863,Dallas Goedert,PHI,TE,DEN,7.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24973,Troy Franklin,DEN,WR,PHI,7.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19318,Kendrick Bourne,SF,WR,LAR,7.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,14856,Zach Ertz,WAS,TE,LAC,7.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20943,Darius Slayton,NYG,WR,NO,7.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25103,Malik Washington,MIA,WR,CAR,7.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25964,Elic Ayomanor,TEN,WR,ARI,7.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,16964,Darren Waller,MIA,TE,CAR,7.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24145,Josh Downs,IND,WR,LV,7.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24223,Brenton Strange,JAX,TE,KC,7.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23237,Chris Rodriguez Jr.,WAS,RB,LAC,7.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,21045,Marquise Brown,KC,WR,JAX,7.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18047,Demarcus Robinson,SF,WR,LAR,6.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20805,T.J. Hockenson,MIN,TE,CLE,6.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24987,Luke McCaffrey,WAS,WR,LAC,6.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25870,Harold Fannin Jr.,CLE,TE,MIN,6.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18876,David Njoku,CLE,TE,MIN,6.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19815,Christian Kirk,HOU,WR,BAL,6.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19803,Mark Andrews,BAL,TE,HOU,6.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19920,Dalton Schultz,HOU,TE,BAL,6.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22597,Jalen Tolbert,DAL,WR,NYJ,6.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,19065,Jeremy McNichols,WAS,RB,LAC,6.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26056,Travis Hunter,JAX,WR,KC,6.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22613,Joshua Palmer,BUF,WR,NE,6.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24989,Tory Horton,SEA,WR,TB,6.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24194,Sean Tucker,TB,RB,SEA,6.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23121,Kayshon Boutte,NE,WR,BUF,6.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24123,Tyjae Spears,TEN,RB,ARI,5.9,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25064,Isaiah Davis,NYJ,RB,DAL,5.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25963,Mason Taylor,NYJ,TE,DAL,5.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26034,Isaiah Bond,CLE,WR,MIN,5.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25898,Bhayshul Tuten,JAX,RB,KC,5.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,26102,Dont'e Thornton Jr.,LV,WR,IND,5.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24173,Michael Wilson,ARI,WR,TEN,5.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23662,Jake Tonges,SF,TE,LAR,5.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25953,Ollie Gordon II,MIA,RB,CAR,5.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20802,Justice Hill,BAL,RB,HOU,5.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23489,Chig Okonkwo,TEN,TE,ARI,5.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23142,Theo Johnson,NYG,TE,NO,5.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23165,Marvin Mims Jr.,DEN,WR,PHI,5.5,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,20924,Hunter Renfrow,CAR,WR,MIA,5.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18883,JuJu Smith-Schuster,KC,WR,JAX,5.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22623,Rashod Bateman,BAL,WR,HOU,5.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,17961,Sterling Shepard,TB,WR,SEA,5.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25948,Trevor Etienne,CAR,RB,MIA,5.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22662,Tommy Tremble,CAR,TE,MIA,5.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,18912,Evan Engram,DEN,TE,PHI,5.1,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25003,Xavier Legette,CAR,WR,MIA,5.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24980,Ray Davis,BUF,RB,NE,5.0,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24116,Blake Corum,LAR,RB,SF,4.8,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,22686,Dyami Brown,JAX,WR,KC,4.7,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23134,Cade Otton,TB,TE,SEA,4.6,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24595,Zavier Scott,MIN,RB,CLE,4.4,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,23469,Tyquan Thornton,KC,WR,JAX,4.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24238,Kendre Miller,NO,RB,NYG,4.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,24954,Adonai Mitchell,IND,WR,LV,4.3,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
2025,5,25106,AJ Barner,SEA,TE,TB,4.2,fantasydata.weekly_projections,2026-04-10T02:02:53.932944+00:00
